movieId,title,vote_average,vote_count,userId,rating
809,Shrek 2,6.7,2988,977,3.35
920,Cars,6.6,3877,141,3.3
4806,Runaway Bride,5.7,455,793,2.85
7451,xXx,5.8,1424,663,2.9
228165,The SpongeBob Movie: Sponge Out of Water,5.8,719,256,2.9
3595,Ransom,6.4,470,852,3.2
16869,Inglourious Basterds,7.9,6430,52,3.95
879,Hook,6.6,1532,766,3.3
1573,Die Hard 2,6.6,1896,671,3.3
9257,S.W.A.T.,5.8,770,253,2.9
1903,Vanilla Sky,6.5,1078,547,3.25
9697,Lady in the Water,5.3,409,448,2.65
395,AVP: Alien vs. Predator,5.5,1217,892,2.75
23398,Alvin and the Chipmunks: The Squeakquel,5.4,666,737,2.7
10590,We Were Soldiers,6.7,521,147,3.35
117263,Olympus Has Fallen,6.2,2981,165,3.1
200,Star Trek: Insurrection,6.3,391,118,3.15
44943,Battle: Los Angeles,5.5,1448,509,2.75
587,Big Fish,7.6,1994,665,3.8
10395,Wolf,6.0,216,969,3.0
57212,War Horse,7.0,992,431,3.5
152760,The Monuments Men,5.8,1523,837,2.9
2756,The Abyss,7.1,808,196,3.55
33909,Wall Street: Money Never Sleeps,5.8,493,433,2.9
49017,Dracula Untold,6.2,2389,90,3.1
9882,The Siege,6.0,352,820,3.0
2270,Stardust,7.1,1184,852,3.55
978,Seven Years in Tibet,7.0,630,842,3.5
44564,The Dilemma,5.2,304,476,2.6
3132,Bad Company,5.4,228,661,2.7
8814,Doom,5.0,609,454,2.5
8427,I Spy,5.2,269,226,2.6
52520,Underworld: Awakening,6.1,1862,937,3.05
80585,Rock of Ages,6.0,385,841,3.0
10592,Hart's War,5.9,241,302,2.95
49021,Killer Elite,6.1,695,463,3.05
11535,Rollerball,3.4,106,230,1.7
10550,Ballistic: Ecks vs. Sever,4.3,97,577,2.15
11258,Hard Rain,5.5,179,128,2.75
12610,Osmosis Jones,5.9,228,875,2.95
201088,Blackhat,5.1,826,586,2.55
5137,Sky Captain and the World of Tomorrow,5.7,439,875,2.85
3093,Basic Instinct 2,4.6,180,470,2.3
107846,Escape Plan,6.7,1659,912,3.35
188207,The Legend of Hercules,4.4,533,510,2.2
4614,The Sum of All Fears,5.9,437,698,2.95
24021,The Twilight Saga: Eclipse,5.8,2301,541,2.9
11371,The Score,6.7,423,498,3.35
20352,Despicable Me,7.1,6478,860,3.55
11517,Money Train,5.4,222,121,2.7
214756,Ted 2,6.2,2463,965,3.1
26428,Agora,6.9,395,352,3.45
9824,Mystery Men,5.7,250,335,2.85
48988,Hall Pass,5.4,611,361,2.7
9008,The Insider,7.3,481,757,3.65
300673,The Finest Hours,6.3,588,740,3.15
12113,Body of Lies,6.5,895,207,3.25
38778,Dinner for Schmucks,5.5,531,576,2.75
72331,Abraham Lincoln: Vampire Hunter,5.5,1269,512,2.75
1844,Entrapment,6.0,602,956,3.0
846,The X Files,6.6,488,408,3.3
9703,The Last Legion,5.0,207,879,2.5
857,Saving Private Ryan,7.9,5048,772,3.95
136797,Need for Speed,6.1,1520,175,3.05
3981,What Women Want,6.1,992,163,3.05
425,Ice Age,7.1,3857,843,3.55
6171,Dreamcatcher,5.3,567,665,2.65
72976,Lincoln,6.7,1429,506,3.35
603,The Matrix,7.9,8907,561,3.95
568,Apollo 13,7.3,1599,613,3.65
9021,The Santa Clause 2,5.5,297,312,2.75
82695,Les Misérables,7.1,1884,796,3.55
9489,You've Got Mail,6.3,838,466,3.15
12133,Step Brothers,6.5,1062,190,3.25
9342,The Mask of Zorro,6.3,1183,235,3.15
41733,Due Date,6.2,1685,772,3.1
227306,Unbroken,7.3,1400,68,3.65
5551,Space Cowboys,6.3,403,320,3.15
9350,Cliffhanger,6.1,588,283,3.05
9208,Broken Arrow,5.7,453,139,2.85
4244,The Kid,6.0,238,325,3.0
1852,World Trade Center,5.9,447,488,2.95
11820,Mona Lisa Smile,6.5,393,749,3.25
76493,The Dictator,5.9,1743,192,2.95
345,Eyes Wide Shut,7.1,1234,261,3.55
196867,Annie,6.0,466,245,3.0
256591,Focus,6.7,2542,998,3.35
59962,This Means War,5.9,1389,667,2.95
36648,Blade: Trinity,5.7,1252,132,2.85
1880,Red Dawn,6.4,215,226,3.2
9440,Primary Colors,6.1,94,819,3.05
71679,Resident Evil: Retribution,5.6,1600,801,2.8
10483,Death Race,6.0,1175,653,3.0
11412,The Long Kiss Goodnight,6.5,314,714,3.25
11983,Proof of Life,6.0,208,481,3.0
6795,Zathura: A Space Adventure,6.1,779,52,3.05
550,Fight Club,8.3,9413,403,4.15
11170,We Are Marshall,6.7,186,853,3.35
9292,Hudson Hawk,5.4,269,647,2.7
10783,Lucky Numbers,4.9,52,125,2.45
100241,"I, Frankenstein",5.0,687,680,2.5
257,Oliver Twist,6.7,274,144,3.35
9947,Elektra,4.8,575,867,2.4
189,Sin City: A Dame to Kill For,6.3,1286,397,3.15
12618,Random Hearts,5.3,63,53,2.65
253412,Everest,6.7,1772,850,3.35
1427,Perfume: The Story of a Murderer,7.1,1165,953,3.55
818,Austin Powers in Goldmember,5.9,979,253,2.95
16577,Astro Boy,6.1,409,745,3.05
329,Jurassic Park,7.6,4856,323,3.8
12160,Wyatt Earp,6.5,202,971,3.25
9331,Clear and Present Danger,6.4,386,717,3.2
300168,Dragon Blade,5.9,145,964,2.95
9072,Little Man,5.3,261,640,2.65
3536,U-571,6.1,340,225,3.05
9087,The American President,6.5,195,541,3.25
12177,The Love Guru,4.3,242,710,2.15
12138,3000 Miles to Graceland,5.8,178,252,2.9
273248,The Hateful Eight,7.6,4274,104,3.8
9955,Blades of Glory,5.9,569,175,2.95
50359,Hop,5.5,331,871,2.75
1271,300,7.0,4997,717,3.5
693,Meet the Fockers,6.1,1373,317,3.05
14306,Marley & Me,6.9,1343,386,3.45
497,The Green Mile,8.2,4048,975,4.1
11199,Wild Hogs,5.6,648,95,2.8
9982,Chicken Little,5.6,944,799,2.8
210577,Gone Girl,7.9,5862,825,3.95
2501,The Bourne Identity,7.3,3583,248,3.65
710,GoldenEye,6.6,1174,941,3.3
2275,The General's Daughter,6.1,205,940,3.05
37165,The Truman Show,7.8,4537,689,3.9
9837,The Prince of Egypt,6.8,817,156,3.4
10708,Daddy Day Care,5.6,506,508,2.8
136400,2 Guns,6.6,1589,861,3.3
10992,Cats & Dogs,5.0,352,661,2.5
9654,The Italian Job,6.6,1919,456,3.3
2642,Two Weeks Notice,5.9,487,169,2.95
8916,Antz,6.0,1272,479,3.0
19899,Couples Retreat,5.3,588,925,2.65
2119,Days of Thunder,5.9,353,61,2.95
9641,Cheaper by the Dozen 2,5.7,526,58,2.85
294254,Maze Runner: The Scorch Trials,6.4,3040,218,3.2
38167,Eat Pray Love,5.8,636,467,2.9
5994,The Family Man,6.5,521,94,3.25
39514,RED,6.6,2808,70,3.3
9563,Any Given Sunday,6.8,422,946,3.4
547,The Horse Whisperer,6.7,292,404,3.35
1538,Collateral,7.0,1451,852,3.5
9334,The Scorpion King,5.3,779,672,2.65
11128,Ladder 49,6.2,207,369,3.1
75780,Jack Reacher,6.3,2998,934,3.15
8914,Deep Blue Sea,5.6,604,877,2.8
13576,This Is It,6.7,247,169,3.35
39538,Contagion,6.2,1325,397,3.1
10628,Kangaroo Jack,4.3,203,726,2.15
14836,Coraline,7.3,1386,912,3.65
8645,The Happening,4.9,950,486,2.45
9509,Man on Fire,7.3,1553,993,3.65
10067,The Shaggy Dog,4.5,137,630,2.25
9384,Starsky & Hutch,5.6,644,667,2.8
9279,Jingle All the Way,5.5,575,766,2.75
1487,Hellboy,6.5,2225,192,3.25
9422,A Civil Action,6.1,109,868,3.05
77174,ParaNorman,6.7,789,317,3.35
4824,The Jackal,6.1,527,124,3.05
9620,Paycheck,5.9,581,111,2.95
10199,The Tale of Despereaux,5.8,258,846,2.9
10771,The Tuxedo,5.3,483,872,2.65
3512,Under Siege 2: Dark Territory,5.6,210,863,2.8
137094,Jack Ryan: Shadow Recruit,5.9,1173,986,2.95
274479,Joy,6.4,1581,293,3.2
267860,London Has Fallen,5.8,1621,505,2.9
8078,Alien: Resurrection,5.9,1365,118,2.95
7485,Shooter,6.9,1462,569,3.45
170687,The Boxtrolls,6.6,668,275,3.3
6435,Practical Magic,6.3,338,895,3.15
137106,The Lego Movie,7.5,3070,319,3.75
10040,Miss Congeniality 2: Armed and Fabulous,5.3,425,477,2.65
6278,Reign of Fire,6.0,669,700,3.0
82682,Gangster Squad,6.2,1778,464,3.1
17610,Year One,4.6,524,173,2.3
22954,Invictus,7.0,1125,74,3.5
16995,State of Play,6.7,484,105,3.35
16558,Duplicity,5.7,201,390,2.85
9849,My Favorite Martian,5.1,80,958,2.55
5820,The Sentinel,5.8,225,577,2.9
16866,Planet 51,5.6,556,364,2.8
201,Star Trek: Nemesis,6.1,479,32,3.05
11775,Intolerable Cruelty,5.8,391,492,2.9
87825,Trouble with the Curve,6.6,366,24,3.3
12201,Edge of Darkness,6.2,487,633,3.1
11015,The Relic,5.8,130,996,2.9
9932,Analyze That,5.7,380,205,2.85
13389,Righteous Kill,5.9,375,813,2.95
8838,Mercury Rising,6.0,368,886,3.0
17332,The Soloist,6.6,234,653,3.3
4958,The Legend of Bagger Vance,6.3,251,908,3.15
786,Almost Famous,7.4,797,231,3.7
9513,Garfield: A Tail of Two Kitties,5.1,464,539,2.55
11679,xXx: State of the Union,4.7,549,556,2.35
38321,Priest,5.4,692,397,2.7
14411,Sinbad: Legend of the Seven Seas,6.6,372,587,3.3
8413,Event Horizon,6.5,742,268,3.25
10052,Dragonfly,6.1,204,964,3.05
9676,The Black Dahlia,5.7,287,952,2.85
9664,Flyboys,6.3,271,314,3.15
2100,The Last Castle,7.0,285,750,3.5
10384,Supernova,4.9,109,187,2.45
137321,Winter's Tale,6.0,487,801,3.0
123553,The Mortal Instruments: City of Bones,6.2,1602,714,3.1
11260,Meet Dave,5.0,371,996,2.5
9009,Dark Water,5.3,274,90,2.65
11374,Edtv,5.7,166,997,2.85
2309,Inkheart,6.0,592,623,3.0
8285,The Spirit,4.7,320,916,2.35
210860,Mortdecai,5.4,1055,945,2.7
2312,In the Name of the King: A Dungeon Siege Tale,4.1,224,37,2.05
9839,Beyond Borders,6.7,110,530,3.35
13922,The Great Raid,6.8,91,487,3.4
293660,Deadpool,7.4,10995,561,3.7
9713,Holy Man,4.9,111,966,2.45
190859,American Sniper,7.4,4469,302,3.7
257445,Goosebumps,6.2,995,398,3.1
9007,Just Like Heaven,6.5,579,556,3.25
889,The Flintstones in Viva Rock Vegas,4.4,134,882,2.2
1370,Rambo III,5.7,690,781,2.85
4942,Leatherheads,5.7,130,558,2.85
347969,The Ridiculous 6,4.9,388,241,2.45
24438,Did You Hear About the Morgans?,5.1,276,308,2.55
116741,The Internship,6.1,1658,590,3.05
35791,Resident Evil: Afterlife,5.8,1363,948,2.9
72431,Red Tails,5.9,178,297,2.95
1813,The Devil's Advocate,7.2,1374,225,3.6
87428,That's My Boy,5.5,453,55,2.75
8840,DragonHeart,6.4,535,289,3.2
10589,After the Sunset,6.0,226,96,3.0
71676,Ghost Rider: Spirit of Vengeance,4.7,1135,536,2.35
1722,Captain Corelli's Mandolin,5.5,145,851,2.75
10022,The Pacifier,5.8,842,897,2.9
11358,Walking Tall,6.0,381,321,3.0
13,Forrest Gump,8.2,7927,748,4.1
6477,Alvin and the Chipmunks,5.5,1177,46,2.75
1597,Meet the Parents,6.6,1698,282,3.3
10530,Pocahontas,6.7,1457,294,3.35
1924,Superman,6.9,1022,224,3.45
9327,The Nutty Professor,5.4,702,316,2.7
8488,Hitch,6.4,1665,702,3.2
10603,George of the Jungle,5.4,496,131,2.7
8273,American Wedding,6.0,1129,877,3.0
109424,Captain Phillips,7.6,2454,679,3.8
35056,Date Night,5.9,1122,155,2.95
8839,Casper,6.0,1019,34,3.0
156022,The Equalizer,7.1,2954,347,3.55
7303,Maid in Manhattan,5.6,485,593,2.8
8963,Crimson Tide,7.0,498,503,3.5
1402,The Pursuit of Happyness,7.7,2525,73,3.85
9315,Flightplan,6.1,772,621,3.05
8984,Disclosure,5.9,210,665,2.95
795,City of Angels,6.4,529,861,3.2
24,Kill Bill: Vol. 1,7.7,4949,495,3.85
11353,Bowfinger,6.0,254,268,3.0
393,Kill Bill: Vol. 2,7.6,3948,769,3.8
9618,Tango & Cash,6.1,458,609,3.05
9374,Death Becomes Her,6.3,636,828,3.15
8584,Shanghai Noon,6.2,735,335,3.1
2320,Executive Decision,5.8,256,134,2.9
58224,Mr. Popper's Penguins,5.7,751,753,2.85
1729,The Forbidden Kingdom,6.3,461,277,3.15
175574,Free Birds,5.7,254,178,2.85
8077,Alien³,6.2,1633,478,3.1
8818,Evita,5.9,120,199,2.95
8195,Ronin,6.7,658,880,3.35
10586,The Ghost and the Darkness,6.4,236,640,3.2
116149,Paddington,7.0,883,303,3.5
80035,The Watch,5.3,881,364,2.65
10632,The Hunted,6.0,189,386,3.0
12117,Instinct,6.2,146,762,3.1
1792,Stuck on You,5.1,188,188,2.55
13260,Semi-Pro,5.4,251,729,2.7
72197,The Pirates! In an Adventure with Scientists!,6.4,374,208,3.2
3580,Changeling,7.3,1131,947,3.65
12123,Chain Reaction,5.3,284,352,2.65
9566,The Fan,5.7,194,823,2.85
9833,The Phantom of the Opera,7.0,438,749,3.5
4517,Elizabeth: The Golden Age,6.6,303,309,3.3
8202,Æon Flux,5.4,703,113,2.7
34314,Turbulence,5.2,62,462,2.6
19724,Imagine That,5.7,134,617,2.85
145220,Muppets Most Wanted,6.2,316,196,3.1
14623,Thunderbirds,4.2,91,320,2.1
42297,Burlesque,6.9,573,819,3.45
2841,A Very Long Engagement,7.1,346,967,3.55
802,Lolita,7.3,395,623,3.65
10375,D-Tox,5.3,123,149,2.65
36586,Blade II,6.2,1528,784,3.1
11321,Seven Pounds,7.5,2039,615,3.75
70074,Bullet to the Head,5.2,481,959,2.6
242,The Godfather: Part III,7.1,1546,351,3.55
9621,Elizabethtown,6.1,327,888,3.05
1819,"You, Me and Dupree",5.4,407,262,2.7
8536,Superman II,6.5,629,274,3.25
8046,Gigli,3.5,104,928,1.75
1717,All the King's Men,5.7,95,233,2.85
479,Shaft,5.5,308,528,2.75
9444,Anastasia,7.4,1432,243,3.7
824,Moulin Rouge!,7.4,1300,505,3.7
11456,Domestic Disturbance,5.4,113,497,2.7
261023,Black Mass,6.3,1242,829,3.15
3683,Flags of Our Fathers,6.7,526,47,3.35
22803,Law Abiding Citizen,7.2,1486,456,3.6
285923,Grindhouse,6.8,459,743,3.4
1950,Lucky You,5.4,81,701,2.7
640,Catch Me If You Can,7.7,3795,406,3.85
97630,Zero Dark Thirty,6.7,1702,986,3.35
9767,The Break-Up,5.6,832,992,2.8
11631,Mamma Mia!,6.4,1386,561,3.2
32856,Valentine's Day,5.7,1013,188,2.85
6519,The Dukes of Hazzard,5.1,316,358,2.55
8741,The Thin Red Line,7.2,771,617,3.6
49520,The Change-Up,5.9,736,483,2.95
1850,Man on the Moon,6.9,435,430,3.45
524,Casino,7.8,1307,505,3.9
26389,From Paris with Love,6.1,675,130,3.05
11817,Bulletproof Monk,5.1,278,34,2.55
2123,"Me, Myself & Irene",6.1,927,123,3.05
9907,Barnyard,5.3,225,774,2.65
9969,Deck the Halls,5.1,109,24,2.55
18239,The Twilight Saga: New Moon,5.6,2436,276,2.8
808,Shrek,7.3,4056,81,3.65
38050,The Adjustment Bureau,6.5,1652,223,3.25
8367,Robin Hood: Prince of Thieves,6.6,909,435,3.3
9390,Jerry Maguire,6.7,913,675,3.35
72105,Ted,6.3,4697,793,3.15
2898,As Good as It Gets,7.2,915,850,3.6
10312,Patch Adams,7.0,832,570,3.5
109443,Anchorman 2: The Legend Continues,6.0,923,171,3.0
2022,Mr. Deeds,5.6,644,487,2.8
37686,Super 8,6.6,2435,214,3.3
462,Erin Brockovich,7.1,716,819,3.55
9919,How to Lose a Guy in 10 Days,6.3,850,987,3.15
187017,22 Jump Street,7.0,3319,615,3.5
628,Interview with the Vampire,7.2,1516,750,3.6
10201,Yes Man,6.4,1813,183,3.2
302699,Central Intelligence,6.2,1650,422,3.1
9441,Stepmom,6.9,277,109,3.45
274167,Daddy's Home,5.8,854,631,2.9
224141,Into the Woods,5.6,1652,690,2.8
388,Inside Man,7.3,1630,993,3.65
2112,Payback,6.7,548,648,3.35
10329,Congo,5.0,213,642,2.5
74465,We Bought a Zoo,6.5,909,507,3.25
13811,Knowing,5.9,1486,700,2.95
6877,Failure to Launch,5.5,399,549,2.75
10320,The Ring Two,5.4,632,501,2.7
50646,"Crazy, Stupid, Love.",7.0,2443,137,3.5
8920,Garfield,5.2,820,509,2.6
13673,Christmas with the Kranks,5.2,193,360,2.6
60308,Moneyball,7.0,1381,429,3.5
6950,Outbreak,6.3,513,123,3.15
225574,Non-Stop,6.8,2268,578,3.4
13836,Race to Witch Mountain,5.5,509,285,2.75
752,V for Vendetta,7.7,4442,663,3.85
6038,Shanghai Knights,6.0,692,527,3.0
9975,Curious George,6.2,106,962,3.1
11451,Herbie Fully Loaded,5.1,542,381,2.55
12103,Don't Say a Word,6.0,220,393,3.0
60304,Hansel & Gretel: Witch Hunters,5.7,3239,41,2.85
2251,Unfaithful,6.3,276,140,3.15
46529,I Am Number Four,5.9,1567,108,2.95
231,Syriana,6.3,451,80,3.15
300671,13 Hours: The Secret Soldiers of Benghazi,7.0,938,923,3.5
228326,The Book of Life,7.3,755,261,3.65
9754,Firewall,5.6,267,858,2.8
66,Absolute Power,6.4,223,818,3.2
4421,G.I. Jane,6.0,395,161,3.0
2649,The Game,7.5,1506,721,3.75
588,Silent Hill,6.3,1067,817,3.15
10393,The Replacements,6.1,203,652,3.05
71552,American Reunion,6.1,1611,820,3.05
9631,The Negotiator,6.8,582,219,3.4
216282,Into the Storm,5.8,817,32,2.9
306,Beverly Hills Cop III,5.5,434,907,2.75
928,Gremlins 2: The New Batch,6.2,652,929,3.1
205587,The Judge,7.2,1417,530,3.6
6623,The Peacemaker,5.8,255,556,2.9
1577,Resident Evil: Apocalypse,6.1,1267,798,3.05
9801,Bridget Jones: The Edge of Reason,6.1,750,219,3.05
2116,Out of Time,6.1,298,89,3.05
9624,On Deadly Ground,4.5,104,65,2.25
14199,The Adventures of Sharkboy and Lavagirl,4.4,269,616,2.2
1907,The Beach,6.3,1233,413,3.15
4599,Raising Helen,5.9,189,788,2.95
22832,Ninja Assassin,6.2,371,835,3.1
10390,For Love of the Game,6.3,88,875,3.15
9879,Striptease,4.4,205,66,2.2
38579,Marmaduke,5.0,149,325,2.5
44603,Hereafter,5.8,510,526,2.9
11892,Murder by Numbers,6.0,268,564,3.0
9691,Assassins,6.0,387,255,3.0
1248,Hannibal Rising,6.0,654,592,3.0
12220,The Story of Us,5.9,75,962,2.95
72710,The Host,6.0,1817,196,3.0
10782,Basic,6.2,286,204,3.1
9573,Blood Work,6.1,206,461,3.05
4959,The International,6.0,368,784,3.0
10061,Escape from L.A.,5.6,373,80,2.8
10386,The Iron Giant,7.6,1436,85,3.8
421,The Life Aquatic with Steve Zissou,7.1,775,312,3.55
316152,Free State of Jones,6.6,428,388,3.3
11615,The Life of David Gale,7.3,480,576,3.65
13498,Man of the House,5.4,120,482,2.7
241554,Run All Night,6.3,1148,647,3.15
2252,Eastern Promises,7.2,848,56,3.6
11968,Into the Blue,5.8,458,794,2.9
10047,The Messenger: The Story of Joan of Arc,6.2,367,219,3.1
38319,Your Highness,5.2,501,155,2.6
69668,Dream House,5.8,391,56,2.9
9770,Mad City,5.9,81,268,2.95
11212,Baby's Day Out,5.8,274,957,2.9
10533,The Scarlet Letter,5.5,108,269,2.75
38363,Fair Game,6.5,235,599,3.25
9923,Domino,6.0,444,781,3.0
18501,Gamer,5.6,760,206,2.8
109491,Beautiful Creatures,5.6,984,661,2.8
9275,Death to Smoochy,5.9,132,2,2.95
329833,Zoolander 2,4.7,797,71,2.35
12634,The Big Bounce,5.0,76,442,2.5
47327,Drive Angry,5.3,600,120,2.65
15268,Street Fighter: The Legend of Chun-Li,3.9,112,188,1.95
10796,The One,5.7,437,377,2.85
9548,The Adventures of Ford Fairlane,6.2,71,46,3.1
18947,The Boat That Rocked,7.2,666,694,3.6
1900,Traffic,6.9,562,733,3.45
89,Indiana Jones and the Last Crusade,7.6,3152,834,3.8
96724,Anna Karenina,6.5,639,724,3.25
198184,Chappie,6.6,3062,876,3.3
9481,The Bone Collector,6.5,826,656,3.25
4547,Panic Room,6.5,1267,479,3.25
6415,Three Kings,6.6,692,677,3.3
181283,Child 44,6.1,547,547,3.05
9896,Rat Race,6.0,518,151,3.0
167,K-PAX,7.1,695,824,3.55
11232,Kate & Leopold,6.0,418,591,3.0
1636,Bedazzled,5.6,512,279,2.8
2148,The Cotton Club,6.6,68,968,3.3
5176,3:10 to Yuma,6.9,1188,678,3.45
260346,Taken 3,6.1,2200,609,3.05
1389,Out of Sight,6.5,333,449,3.25
9894,The Cable Guy,5.7,594,47,2.85
8592,Dick Tracy,5.9,251,659,2.95
913,The Thomas Crown Affair,6.6,339,398,3.3
11091,Riding in Cars with Boys,6.5,103,548,3.25
1368,First Blood,7.2,1488,181,3.6
593,Solaris,7.7,357,732,3.85
5393,Happily N'Ever After,4.6,104,805,2.3
9095,Mary Reilly,5.7,74,184,2.85
8874,My Best Friend's Wedding,6.3,584,820,3.15
11467,America's Sweethearts,5.5,252,209,2.75
320,Insomnia,6.8,1148,640,3.4
199,Star Trek: First Contact,7.0,661,954,3.5
20533,Jonah Hex,4.4,420,109,2.2
10684,Courage Under Fire,6.2,232,515,3.1
1624,Liar Liar,6.4,1424,531,3.2
325789,The Infiltrator,6.6,573,162,3.3
888,The Flintstones,5.0,543,639,2.5
82675,Taken 2,6.1,2757,127,3.05
4256,Scary Movie 3,5.8,912,990,2.9
1493,Miss Congeniality,6.1,961,707,3.05
88751,Journey to the Center of the Earth,5.8,1309,116,2.9
11130,The Princess Diaries 2: Royal Engagement,6.0,697,325,3.0
9944,The Pelican Brief,6.3,371,292,3.15
10731,The Client,6.4,278,554,3.2
7350,The Bucket List,7.0,1111,297,3.5
9869,Patriot Games,6.3,433,599,3.15
4379,Monster-in-Law,5.6,406,23,2.8
146233,Prisoners,7.9,3085,747,3.95
2034,Training Day,7.3,1634,32,3.65
926,Galaxy Quest,6.9,710,291,3.45
4248,Scary Movie 2,5.4,982,20,2.7
64328,The Muppets,6.5,501,440,3.25
36647,Blade,6.5,1905,248,3.25
7214,Coach Carter,7.3,496,846,3.65
1537,Changing Lanes,5.9,299,948,2.95
9360,Anaconda,4.7,610,37,2.35
6282,Coyote Ugly,5.8,575,457,2.9
508,Love Actually,7.0,1869,902,3.5
9487,A Bug's Life,6.8,2303,659,3.4
768,From Hell,6.6,741,92,3.3
2636,The Specialist,5.5,313,299,2.75
10478,Tin Cup,5.9,150,637,2.95
9981,Kicking & Screaming,5.6,176,746,2.8
7453,The Hitchhiker's Guide to the Galaxy,6.6,1315,510,3.3
15045,Fat Albert,4.3,69,620,2.15
7737,Resident Evil: Extinction,6.1,1292,196,3.05
232672,Blended,6.6,1006,157,3.3
17379,Last Holiday,6.4,119,962,3.2
8987,The River Wild,6.1,210,995,3.05
11359,The Indian in the Cupboard,5.9,134,331,2.95
82525,Savages,6.2,766,414,3.1
9759,Cellular,6.1,537,542,3.05
9486,Johnny English,6.0,852,941,3.0
9906,The Ant Bully,5.5,366,666,2.75
841,Dune,6.5,562,958,3.25
4688,Across the Universe,7.1,410,702,3.55
4148,Revolutionary Road,6.7,796,854,3.35
2207,16 Blocks,6.2,661,87,3.1
9381,Babylon A.D.,5.4,676,900,2.7
9625,The Glimmer Man,4.7,100,646,2.35
9304,Multiplicity,5.5,154,710,2.75
20856,Aliens in the Attic,5.3,244,276,2.65
5955,The Pledge,6.5,215,19,3.25
9899,The Producers,6.1,151,870,3.05
9826,The Phantom,4.7,136,523,2.35
21355,All the Pretty Horses,5.8,60,517,2.9
10858,Nixon,7.1,71,633,3.55
11439,The Ghost Writer,6.7,670,133,3.35
9457,Deep Rising,6.0,154,189,3.0
12412,Miracle at St. Anna,6.3,90,255,3.15
1494,Curse of the Golden Flower,6.6,203,49,3.3
13184,Bangkok Dangerous,5.0,332,983,2.5
2185,Big Trouble,6.3,80,476,3.15
6639,Love in the Time of Cholera,6.4,81,711,3.2
58233,Johnny English Reborn,6.0,1007,716,3.0
68734,Argo,7.1,3423,719,3.55
5503,The Fugitive,7.2,1220,660,3.6
27573,The Bounty Hunter,5.5,858,712,2.75
819,Sleepers,7.3,715,751,3.65
1369,Rambo: First Blood Part II,6.3,864,79,3.15
9623,The Juror,5.5,89,491,2.75
10895,Pinocchio,6.9,1355,209,3.45
10935,Heaven's Gate,6.4,55,913,3.2
834,Underworld: Evolution,6.4,1528,402,3.2
228066,Victor Frankenstein,5.6,685,340,2.8
711,Finding Forrester,7.0,302,458,3.5
10468,28 Days,6.0,208,180,3.0
10027,Unleashed,6.6,518,195,3.3
11812,The Sweetest Thing,5.3,280,997,2.65
37233,The Firm,6.6,501,712,3.3
37950,Charlie St. Cloud,6.8,566,352,3.4
27582,The Mechanic,6.3,1045,87,3.15
64688,21 Jump Street,6.7,4074,75,3.35
509,Notting Hill,7.0,1262,95,3.5
7443,Chicken Run,6.5,1150,157,3.25
5966,Along Came Polly,5.8,773,72,2.9
11066,Boomerang,5.4,134,188,2.7
136795,The Heat,6.5,1575,37,3.25
8095,Cleopatra,6.7,146,796,3.35
87826,Here Comes the Boom,6.0,593,338,3.0
11560,High Crimes,6.1,184,311,3.05
2637,The Mothman Prophecies,6.1,305,558,3.05
18480,Brüno,5.4,518,866,2.7
709,Licence to Kill,5.9,541,804,2.95
49730,Red Riding Hood,5.6,922,971,2.8
2749,15 Minutes,5.7,191,552,2.85
9607,Super Mario Bros.,4.0,232,692,2.0
1830,Lord of War,7.0,1335,808,3.5
79,Hero,7.2,635,852,3.6
54054,One for the Money,5.3,388,245,2.65
228967,The Interview,6.1,2304,103,3.05
46528,The Warrior's Way,6.3,136,619,3.15
27936,Micmacs,6.8,148,158,3.4
65,8 Mile,6.8,1626,575,3.4
280391,Why I Did (Not) Eat My Father,5.3,125,473,2.65
9476,A Knight's Tale,6.6,907,290,3.3
10610,The Medallion,5.3,281,409,2.65
745,The Sixth Sense,7.7,3147,867,3.85
49527,Man on a Ledge,6.2,925,289,3.1
73937,The Big Year,5.6,248,631,2.8
1885,The Karate Kid,6.9,891,395,3.45
168672,American Hustle,6.8,2807,734,3.4
18240,The Proposal,6.7,1804,750,3.35
10398,Double Jeopardy,6.2,278,55,3.1
165,Back to the Future Part II,7.4,3829,408,3.7
240832,Lucy,6.3,5878,521,3.15
216015,Fifty Shades of Grey,5.2,3254,155,2.6
12279,Spy Kids 3-D: Game Over,4.7,511,413,2.35
1645,A Time to Kill,7.0,509,999,3.5
11007,Cheaper by the Dozen,6.0,699,351,3.0
193756,Lone Survivor,7.4,1526,57,3.7
11287,A League of Their Own,6.7,354,866,3.35
259693,The Conjuring 2,7.0,1949,843,3.5
37799,The Social Network,7.1,3391,646,3.55
10184,He's Just Not That Into You,6.2,959,538,3.1
4257,Scary Movie 4,5.3,750,963,2.65
4234,Scream 3,5.7,736,335,2.85
196,Back to the Future Part III,7.1,2900,611,3.55
257091,Get Hard,5.9,944,694,2.95
6114,Dracula,7.1,1056,207,3.55
24803,Julie & Julia,6.6,560,705,3.3
109410,42,6.8,787,691,3.4
1213,The Talented Mr. Ripley,7.0,767,992,3.5
100042,Dumb and Dumber To,5.4,1127,119,2.7
9036,Eight Below,6.7,542,54,3.35
257211,The Intern,7.1,1881,705,3.55
323675,Ride Along 2,6.1,555,21,3.05
9361,The Last of the Mohicans,7.1,732,982,3.55
1677,Ray,7.2,467,664,3.6
